Sepsis_10000_ABSENCE_10.0_4_heuristics.pnml,"{'places': 0.9166666666666666, 'transitions': 1.0, 'arcs': 0.2080536912751678, 'overall': 0.3171428571428571}",1.0
Sepsis_10000_ABSENCE_10.0_4_inductive.pnml,"{'places': 0.6326530612244898, 'transitions': 1.0, 'arcs': 0.06607929515418502, 'overall': 0.21232876712328766}",1.0
Sepsis_1000_MIXED_1.0_5_alpha.pnml,"{'places': 0.375, 'transitions': 0.9411764705882353, 'arcs': 0.55, 'overall': 0.6307692307692307}",0.4
Sepsis_1000_MIXED_1.0_5_heuristics.pnml,"{'places': 1.0, 'transitions': 0.9411764705882353, 'arcs': 0.2793522267206478, 'overall': 0.3890784982935154}",0.8823529411764706
Sepsis_1000_MIXED_1.0_5_inductive.pnml,"{'places': 0.5535714285714286, 'transitions': 0.9411764705882353, 'arcs': 0.06224066390041494, 'overall': 0.19745222929936307}",1.0
RTFMS_10000_MIXED_1.0_5_alpha.pnml,"{'places': 0.23809523809523808, 'transitions': 0.39285714285714285, 'arcs': 0.18666666666666668, 'overall': 0.24193548387096775}",0.3157894736842105
RTFMS_10000_MIXED_1.0_5_heuristics.pnml,"{'places': 0.4864864864864865, 'transitions': 0.39285714285714285, 'arcs': 0.09734513274336283, 'overall': 0.17525773195876287}",0.21875
RTFMS_10000_MIXED_1.0_5_inductive.pnml,"{'places': 0.30612244897959184, 'transitions': 0.3793103448275862, 'arcs': 0.017857142857142856, 'overall': 0.09933774834437085}",0.3333333333333333
BPIC2012_40000_SUBSTITUTION_0.4_2_alpha.pnml,"{'places': 0.09090909090909091, 'transitions': 0.23076923076923078, 'arcs': 0.10256410256410256, 'overall': 0.15637860082304528}",0.05
BPIC2012_40000_SUBSTITUTION_0.4_2_heuristics.pnml,"{'places': 0.6481481481481481, 'transitions': 0.22115384615384615, 'arcs': 0.0637065637065637, 'overall': 0.1346153846153846}",0.006944444444444444
BPIC2012_40000_SUBSTITUTION_0.4_2_inductive.pnml,"{'places': 0.391304347826087, 'transitions': 0.22857142857142856, 'arcs': 0.0015600624024961, 'overall': 0.08130081300813008}",0.0
BPIC2012_20000_MIXED_10.0_3_alpha.pnml,"{'places': 0.15384615384615385, 'transitions': 0.04411764705882353, 'arcs': 0.055299539170506916, 'overall': 0.04909560723514212}",0.0
BPIC2012_20000_MIXED_10.0_3_heuristics.pnml,"{'places': 0.44594594594594594, 'transitions': 0.04411764705882353, 'arcs': 0.01985906470211403, 'overall': 0.04038549793483249}",0.0
BPIC2012_20000_MIXED_10.0_3_inductive.pnml,"{'places': 0.26011560693641617, 'transitions': 0.044036697247706424, 'arcs': 0.0017783046828689982, 'overall': 0.02993762993762994}",0.0
